benchmark,model,lang_pair,bilingual_type,checkpoint,eval_language,accuracy,n_correct,n_total
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-3000,German,0.66101,1519,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-12000,Dutch,0.76834,1791,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-6110,Dutch,0.714715,1666,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-26000,German,0.803307,1846,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-6000,Dutch,0.697126,1625,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-6110,Dutch,0.697126,1625,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-20000,Dutch,0.818962,1909,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-4000,German,0.66275,1523,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-28000,Dutch,0.801802,1869,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-27000,German,0.786771,1808,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-13000,Dutch,0.761047,1774,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-6110,Dutch,0.685543,1598,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-6113,Dutch,0.716002,1669,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-5000,German,0.666667,1532,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-6113,Dutch,0.700558,1633,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-28000,German,0.794604,1826,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-29000,Dutch,0.809953,1888,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-21000,Dutch,0.810382,1889,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-14000,Dutch,0.776062,1809,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-29000,German,0.792863,1822,2298
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-6000,German,0.670148,1540,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-6721,Dutch,0.72115,1681,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-6113,Dutch,0.685543,1598,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-6721,Dutch,0.696697,1624,2331
multiblimp,BeetleLM/beetlelm_eng_L1-deu_L2_balanced,eng_L1-deu_L2,balanced,step-30000,German,0.786771,1808,2298
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-7000,German,0.663621,1525,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_balanced,nld_L1-eng_L2,balanced,step-30000,Dutch,0.816388,1903,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-15000,Dutch,0.780352,1819,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-7000,Dutch,0.734878,1713,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-22000,Dutch,0.808237,1884,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_part_time,deu-ukr,part_time,step-1000,German,0.67537,1552,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-7000,Dutch,0.705706,1645,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-6721,Dutch,0.705706,1645,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-8000,German,0.669713,1539,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-1000,Dutch,0.555127,1294,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_part_time,deu-ukr,part_time,step-2000,German,0.772411,1775,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-16000,Dutch,0.778207,1814,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-7332,Dutch,0.743887,1734,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-9000,German,0.666232,1531,2298
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-7332,Dutch,0.709567,1654,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-7000,Dutch,0.717289,1672,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-23000,Dutch,0.792793,1848,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-0,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-10000,German,0.664491,1527,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-2000,Dutch,0.660661,1540,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-17000,Dutch,0.775633,1808,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-7943,Dutch,0.723724,1687,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-7943,Dutch,0.728872,1699,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-1,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-7332,Dutch,0.720292,1679,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-11000,German,0.64752,1488,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-24000,Dutch,0.797512,1859,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-3000,Dutch,0.665809,1552,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-18000,Dutch,0.794938,1853,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-8000,Dutch,0.733162,1709,2331
multiblimp,BeetleLM/beetlelm_nld-fra_balanced,nld-fra,balanced,step-8000,Dutch,0.720292,1679,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-12000,German,0.643168,1478,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-7943,Dutch,0.725011,1690,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-4,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-4000,Dutch,0.679108,1583,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-19000,Dutch,0.803089,1872,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-13000,German,0.6349,1459,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-8554,Dutch,0.744316,1735,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-8,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-1000,Dutch,0.510082,1189,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-25000,Dutch,0.799228,1863,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-8000,Dutch,0.728443,1698,2331
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-14000,German,0.620104,1425,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-5000,Dutch,0.725011,1690,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-16,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-20000,Dutch,0.817675,1906,2331
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-2000,Dutch,0.473616,1104,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9000,Dutch,0.73831,1721,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-32,German,0.599652,1378,2298
multiblimp,BeetleLM/beetlelm_zho-deu_late,zho-deu,late,step-15000,German,0.658399,1513,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-26000,Dutch,0.799228,1863,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-8554,Dutch,0.734878,1713,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-6000,Dutch,0.727585,1696,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-64,German,0.600087,1379,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-0,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-3000,Dutch,0.477477,1113,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9165,Dutch,0.740884,1727,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-21000,Dutch,0.810382,1889,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-128,German,0.598782,1376,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-9000,Dutch,0.745174,1737,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-1,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-7000,Dutch,0.736594,1717,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9170,Dutch,0.740026,1725,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-27000,Dutch,0.813814,1897,2331
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-4000,Dutch,0.513085,1196,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-256,German,0.598782,1376,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-22000,Dutch,0.821536,1915,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-9165,Dutch,0.741313,1728,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-8000,Dutch,0.73831,1721,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-4,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-5000,Dutch,0.504505,1176,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-512,German,0.594865,1367,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-9776,Dutch,0.741313,1728,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-8,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-611,German,0.589643,1355,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-28000,Dutch,0.803089,1872,2331
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-23000,Dutch,0.812527,1894,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-9170,Dutch,0.740884,1727,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-9000,Dutch,0.762763,1778,2331
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-6000,Dutch,0.504934,1177,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-16,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-10000,Dutch,0.72115,1681,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-1000,German,0.603568,1387,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-24000,Dutch,0.829687,1934,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-32,German,0.611401,1405,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-9776,Dutch,0.732733,1708,2331
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-29000,Dutch,0.806521,1880,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-10000,Dutch,0.753325,1756,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-1222,German,0.624021,1434,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-10387,Dutch,0.740455,1726,2331
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-7000,Dutch,0.534535,1246,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-64,German,0.610966,1404,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-1833,German,0.66188,1521,2298
multiblimp,BeetleLM/beetlelm_nld-bul_heritage,nld-bul,heritage,step-25000,Dutch,0.842557,1964,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-128,German,0.610531,1403,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-10000,Dutch,0.734878,1713,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-11000,Dutch,0.756328,1763,2331
multiblimp,BeetleLM/beetlelm_fas-nld_sequential,fas-nld,sequential,step-8000,Dutch,0.540112,1259,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-10998,Dutch,0.746032,1739,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2000,German,0.658834,1514,2298
multiblimp,BeetleLM/beetlelm_nld_mono,nld,mono,step-30000,Dutch,0.799228,1863,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-256,German,0.60879,1399,2298
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-1000,German,0.629243,1446,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2444,German,0.666232,1531,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-12000,Dutch,0.773488,1803,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-10387,Dutch,0.731446,1705,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-1000,Dutch,0.474903,1107,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-512,German,0.614447,1412,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-11000,Dutch,0.743887,1734,2331
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-2000,German,0.643168,1478,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-611,German,0.618364,1421,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2560,German,0.671018,1542,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-0,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-13000,Dutch,0.767482,1789,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-2000,Dutch,0.622051,1450,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-1000,German,0.644909,1482,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-10998,Dutch,0.743458,1733,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-11609,Dutch,0.749893,1748,2331
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-3000,German,0.644038,1480,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2816,German,0.6745,1550,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-1,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-1222,German,0.667537,1534,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-2944,German,0.679721,1562,2298
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-4000,German,0.628372,1444,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-14000,Dutch,0.786787,1834,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-3000,Dutch,0.647791,1510,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-12000,Dutch,0.750322,1749,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-11000,Dutch,0.744316,1735,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-1833,German,0.666232,1531,2298
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-5000,German,0.638381,1467,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3000,German,0.681897,1567,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-2,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2000,German,0.666667,1532,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-15000,Dutch,0.796654,1857,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-3057,Dutch,0.653368,1523,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-12220,Dutch,0.751609,1752,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-11609,Dutch,0.737881,1720,2331
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-6000,German,0.636641,1463,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3008,German,0.683638,1571,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2444,German,0.665796,1530,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-4,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-7000,German,0.651871,1498,2298
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3040,German,0.681897,1567,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-16000,Dutch,0.791506,1845,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-12227,Dutch,0.752896,1755,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-4000,Dutch,0.634921,1480,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2560,German,0.668407,1536,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-12000,Dutch,0.728872,1699,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3048,German,0.683203,1570,2298
multiblimp,BeetleLM/beetlelm_fas-deu_late,fas-deu,late,step-8000,German,0.653177,1501,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-8,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2816,German,0.679286,1561,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-12831,Dutch,0.756328,1763,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-17000,Dutch,0.779494,1817,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-5000,Dutch,0.706564,1647,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3052,German,0.683203,1570,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-12220,Dutch,0.745603,1738,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-2944,German,0.689295,1584,2298
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-0,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-16,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-13000,Dutch,0.763621,1780,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3000,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-18000,Dutch,0.774775,1806,2331
multiblimp,BeetleLM/beetlelm_fra-deu_heritage,fra-deu,heritage,step-3054,German,0.683203,1570,2298
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-6000,Dutch,0.719863,1678,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-1,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-12227,Dutch,0.747748,1743,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3008,German,0.695822,1599,2298
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-2,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-13442,Dutch,0.765766,1785,2331
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-0,French,0.556515,1418,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-32,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-7000,Dutch,0.725869,1692,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-19000,Dutch,0.799228,1863,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3040,German,0.695387,1598,2298
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-12831,Dutch,0.750751,1750,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-4,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-1,French,0.556515,1418,2548
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-14000,Dutch,0.766624,1787,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-8000,Dutch,0.72973,1701,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3048,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-20000,Dutch,0.814672,1899,2331
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-64,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-8,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-2,French,0.556515,1418,2548
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-13000,Dutch,0.76405,1781,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3052,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-14053,Dutch,0.758902,1769,2331
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-9000,Dutch,0.740884,1727,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-21000,Dutch,0.814243,1898,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-16,German,0.636205,1462,2298
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-4,French,0.556515,1418,2548
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3054,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-128,Dutch,0.48906,1140,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-13442,Dutch,0.756328,1763,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-32,German,0.63577,1461,2298
multiblimp,BeetleLM/beetlelm_eng-nld_balanced,eng-nld,balanced,step-14664,Dutch,0.770056,1795,2331
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3055,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_nld-fra_heritage,nld-fra,heritage,step-10000,Dutch,0.743458,1733,2331
multiblimp,BeetleLM/beetlelm_nld_L1-eng_L2_simultaneous,nld_L1-eng_L2,simultaneous,step-22000,Dutch,0.818962,1909,2331
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-8,French,0.556515,1418,2548
multiblimp,BeetleLM/beetlelm_zho-nld_balanced,zho-nld,balanced,step-256,Dutch,0.490776,1144,2331
multiblimp,BeetleLM/beetlelm_nld-bul_balanced,nld-bul,balanced,step-14000,Dutch,0.766624,1787,2331
multiblimp,BeetleLM/beetlelm_deu-ukr_heritage,deu-ukr,heritage,step-64,German,0.63577,1461,2298
multiblimp,BeetleLM/beetlelm_eng-deu_heritage,eng-deu,heritage,step-3056,German,0.694952,1597,2298
multiblimp,BeetleLM/beetlelm_fra-deu_balanced,fra-deu,balanced,step-16,French,0.556122,1417,2548
